date,time,lat,lon,altitude,num satelites
07/04/2023,20:49:02,44.58072,-123.274336,84.2,12
07/04/2023,20:49:32,44.58072,-123.274326,,9
07/04/2023,20:50:03,44.580713,-123.274323,,9
07/04/2023,20:50:33,44.580711,-123.274325,84.3,12
07/04/2023,20:51:03,44.58069,-123.274333,,9
07/04/2023,20:51:32,44.58068,-123.27434,84.1,13
07/04/2023,20:52:02,44.580668,-123.274323,,9
07/04/2023,20:52:32,44.580668,-123.274323,,9
07/04/2023,20:53:02,44.58066,-123.274316,,9
07/04/2023,20:53:32,44.580661,-123.274308,,9
07/04/2023,20:54:03,44.580661,-123.274308,83.7,13
07/04/2023,20:54:33,44.580646,-123.27433,,9
07/04/2023,20:55:03,44.580645,-123.27433,84.2,14
07/04/2023,20:55:33,44.580661,-123.27435,83.7,13
07/04/2023,20:56:03,44.580674,-123.274348,,9
07/04/2023,20:56:32,44.580674,-123.274348,83.4,13
07/04/2023,20:57:02,44.580673,-123.274346,82.6,10
07/04/2023,20:57:32,44.580683,-123.274353,,9
07/04/2023,20:58:03,44.580681,-123.274356,83.0,13
07/04/2023,20:58:33,44.580674,-123.27433,,9
07/04/2023,20:59:03,44.580674,-123.27433,83.1,13
07/04/2023,20:59:33,44.58067,-123.274323,,9
07/04/2023,21:00:03,44.580668,-123.274323,83.5,14
07/04/2023,21:00:33,44.580663,-123.274288,,9
07/04/2023,21:01:03,44.580681,-123.274291,,9
07/04/2023,21:01:33,44.580686,-123.274318,,9
07/04/2023,21:02:02,44.580701,-123.27433,,9
07/04/2023,21:02:32,44.580695,-123.274343,,9
07/04/2023,21:03:02,44.580693,-123.274346,81.7,10
07/04/2023,21:03:32,44.580696,-123.274323,,9
07/04/2023,21:04:02,44.580696,-123.274323,81.9,13
07/04/2023,21:04:32,44.580701,-123.27431,,9
07/04/2023,21:05:03,44.580693,-123.274293,,9
07/04/2023,21:05:33,44.580706,-123.274305,,9
07/04/2023,21:06:02,44.580706,-123.274303,83.2,11
07/04/2023,21:06:33,44.580713,-123.274323,,9
07/04/2023,21:07:02,44.580708,-123.274333,,9
07/04/2023,21:07:32,44.580701,-123.274333,,
07/04/2023,21:08:02,44.5807,-123.274333,84.0,11
07/04/2023,21:08:32,44.580713,-123.274333,,9
07/04/2023,21:09:03,44.580728,-123.274348,,9
07/04/2023,21:09:33,44.58074,-123.274346,84.2,14
07/04/2023,21:10:03,44.580724,-123.274365,,9
07/04/2023,21:10:33,44.580728,-123.274365,84.4,12
07/04/2023,21:11:03,44.5807,-123.274338,,9
07/04/2023,21:11:32,44.580701,-123.274338,85.0,10
07/04/2023,21:12:02,44.580661,-123.274341,,9
07/04/2023,21:12:32,44.580661,-123.274341,84.7,9
07/04/2023,21:13:03,44.580671,-123.274338,,9
07/04/2023,21:13:33,44.580673,-123.274336,84.8,12
07/04/2023,21:14:03,44.58066,-123.274321,,9
07/04/2023,21:14:32,44.580663,-123.27432,84.5,12
07/04/2023,21:15:02,44.580706,-123.2743,,9
07/04/2023,21:15:32,44.580731,-123.274296,,9
07/04/2023,21:16:03,44.580733,-123.274296,83.4,11
07/04/2023,21:16:33,44.580721,-123.27432,,9
07/04/2023,21:17:02,44.580741,-123.274305,,9
07/04/2023,21:17:32,44.58074,-123.274303,83.6,13
07/04/2023,21:18:03,44.580706,-123.274323,84.0,10
07/04/2023,21:18:33,44.580746,-123.274316,,9
07/04/2023,21:19:03,44.580745,-123.274318,,9
07/04/2023,21:19:33,44.580743,-123.274318,83.7,10
07/04/2023,21:20:02,44.580698,-123.274331,,9
07/04/2023,21:20:32,44.580696,-123.274333,83.8,12
07/04/2023,21:21:03,44.580634,-123.27438,,9
07/04/2023,21:21:33,44.580634,-123.27438,85.2,11
07/04/2023,21:22:03,44.580638,-123.274381,,10
07/04/2023,21:22:33,44.580638,-123.274381,84.7,12
07/04/2023,21:23:02,44.580681,-123.27434,,10
07/04/2023,21:23:32,44.580685,-123.274338,85.8,12
07/04/2023,21:24:03,44.580698,-123.27434,,9
07/04/2023,21:24:33,44.580698,-123.274338,85.8,12
07/04/2023,21:25:03,44.58074,-123.274305,86.0,12
07/04/2023,21:25:33,44.580798,-123.274265,86.2,13
07/04/2023,21:26:02,44.580783,-123.27426,86.7,11
07/04/2023,21:26:33,44.580811,-123.27429,,9
07/04/2023,21:27:02,44.58083,-123.274258,,9
07/04/2023,21:27:32,44.58083,-123.274261,86.9,12
07/04/2023,21:28:03,44.580778,-123.274328,,9
07/04/2023,21:28:33,44.580781,-123.274325,88.1,11
07/04/2023,21:29:03,44.580745,-123.274271,,9
07/04/2023,21:29:33,44.580745,-123.274269,88.4,12
07/04/2023,21:30:02,44.58075,-123.274266,,9
07/04/2023,21:30:32,44.580745,-123.27428,,9
07/04/2023,21:31:02,44.580731,-123.274283,,9
07/04/2023,21:31:32,44.580731,-123.274285,87.9,13
07/04/2023,21:32:03,44.580703,-123.274336,,9
07/04/2023,21:32:33,44.580703,-123.274336,87.7,12
07/04/2023,21:33:02,44.580715,-123.274313,,9
07/04/2023,21:33:32,44.580733,-123.2743,,9
07/04/2023,21:34:02,44.580726,-123.274301,88.3,10
07/04/2023,21:34:32,44.580703,-123.274336,,9
07/04/2023,21:35:03,44.580703,-123.274338,87.1,10
07/04/2023,21:35:33,44.580683,-123.274328,87.9,9
07/04/2023,21:36:03,44.58072,-123.274345,,10
07/04/2023,21:36:33,44.58069,-123.27435,,10
07/04/2023,21:37:02,44.58069,-123.274351,86.8,11
07/04/2023,21:37:32,44.580678,-123.274341,,10
07/04/2023,21:38:02,44.58068,-123.274343,86.4,13
07/04/2023,21:38:32,44.580708,-123.27432,,
07/04/2023,21:39:03,44.580705,-123.27432,86.3,10
07/04/2023,21:39:33,44.58068,-123.274318,,11
07/04/2023,21:40:03,44.580715,-123.274323,,11
07/04/2023,21:40:33,44.580713,-123.274325,86.1,11
07/04/2023,21:41:02,44.580721,-123.274315,,11
07/04/2023,21:41:32,44.580756,-123.274313,,11
07/04/2023,21:42:02,44.580761,-123.274313,,11
07/04/2023,21:42:32,44.580765,-123.274315,85.4,13
07/04/2023,21:43:03,44.580778,-123.274321,,
07/04/2023,21:43:33,44.58078,-123.274318,84.5,12
07/04/2023,21:44:02,44.58075,-123.274311,84.7,11
07/04/2023,21:44:33,44.580746,-123.2743,,11
07/04/2023,21:45:02,44.580743,-123.2743,84.9,10
07/04/2023,21:45:32,44.580715,-123.274348,,11
07/04/2023,21:46:02,44.580641,-123.274365,,11
07/04/2023,21:46:32,44.580645,-123.274365,83.2,7
07/04/2023,21:47:03,44.580563,-123.274366,77.0,8
07/04/2023,21:47:33,44.580618,-123.27437,,11
07/04/2023,21:48:03,44.58063,-123.274333,,11
07/04/2023,21:48:33,44.58062,-123.274336,78.3,8
07/04/2023,21:49:02,44.580686,-123.274325,,11
07/04/2023,21:49:32,44.580691,-123.274328,78.3,9
07/04/2023,21:50:03,44.580678,-123.274338,,11
07/04/2023,21:50:33,44.580678,-123.274341,79.9,9
07/04/2023,21:51:03,44.580696,-123.274366,,11
07/04/2023,21:51:33,44.580695,-123.274363,80.4,9
07/04/2023,21:52:02,44.580683,-123.274341,,11
07/04/2023,21:52:32,44.580685,-123.274353,,
07/04/2023,21:53:02,44.580685,-123.274351,80.2,9
07/04/2023,21:53:32,44.580655,-123.274356,,11
07/04/2023,21:54:03,44.580655,-123.27435,,11
07/04/2023,21:54:33,44.580655,-123.27435,79.8,8
07/04/2023,21:55:03,44.580696,-123.274358,,11
07/04/2023,21:55:32,44.580696,-123.274356,79.8,6
07/04/2023,21:56:02,44.5807,-123.274321,,11
07/04/2023,21:56:32,44.580703,-123.274318,81.9,9
07/04/2023,21:57:03,44.580733,-123.274331,,11
07/04/2023,21:57:33,44.58074,-123.274328,,11
07/04/2023,21:58:03,44.580738,-123.274328,81.1,10
07/04/2023,21:58:33,44.580758,-123.274321,,11
07/04/2023,21:59:02,44.580758,-123.274323,79.3,10
07/04/2023,21:59:32,44.58074,-123.27433,,11
07/04/2023,22:00:02,44.580738,-123.274333,80.5,9
07/04/2023,22:00:32,44.58073,-123.274333,,11
07/04/2023,22:01:02,44.58073,-123.274331,80.1,9
07/04/2023,22:01:32,44.580738,-123.274356,,11
07/04/2023,22:02:03,44.580746,-123.27435,,10
07/04/2023,22:02:33,44.580745,-123.274356,80.2,10
07/04/2023,22:03:03,44.580763,-123.27433,,10
07/04/2023,22:03:32,44.580763,-123.274328,80.1,7
07/04/2023,22:04:02,44.580743,-123.274321,78.9,9
07/04/2023,22:04:32,44.580753,-123.274303,78.9,9
07/04/2023,22:05:03,44.580728,-123.274311,79.4,9
07/04/2023,22:05:33,44.580731,-123.274281,,9
07/04/2023,22:06:03,44.580728,-123.274275,79.4,9
07/04/2023,22:06:33,44.580711,-123.274261,79.6,9
07/04/2023,22:07:03,44.580705,-123.274263,,9
07/04/2023,22:07:33,44.580703,-123.274261,79.9,9
07/04/2023,22:08:02,44.5807,-123.274298,,9
07/04/2023,22:08:32,44.5807,-123.274301,79.9,9
07/04/2023,22:09:03,44.580686,-123.274325,,9
07/04/2023,22:09:33,44.580715,-123.274338,,9
07/04/2023,22:10:03,44.580731,-123.274351,,9
07/04/2023,22:10:33,44.58073,-123.27435,80.8,9
07/04/2023,22:11:02,44.580695,-123.2743,82.0,10
07/04/2023,22:11:32,44.580713,-123.274313,,9
07/04/2023,22:12:02,44.580715,-123.274311,81.9,9
07/04/2023,22:12:32,44.580668,-123.274338,,9
07/04/2023,22:13:03,44.580666,-123.27434,81.4,10
07/04/2023,22:13:33,44.580645,-123.274356,80.8,10
07/04/2023,22:14:03,44.580643,-123.274365,80.2,9
07/04/2023,22:14:33,44.580643,-123.274325,,8
07/04/2023,22:15:02,44.580646,-123.274375,78.5,10
07/04/2023,22:15:33,44.580658,-123.27437,,8
07/04/2023,22:16:02,44.580658,-123.274393,,8
07/04/2023,22:16:32,44.580681,-123.274403,,8
07/04/2023,22:17:02,44.580683,-123.274405,78.6,9
07/04/2023,22:17:32,44.580671,-123.274383,,8
07/04/2023,22:18:03,44.58067,-123.274383,77.8,10
07/04/2023,22:18:33,44.580703,-123.274395,,8
07/04/2023,22:19:03,44.580705,-123.274385,,8
07/04/2023,22:19:33,44.580688,-123.274348,,8
07/04/2023,22:20:03,44.580686,-123.274348,75.6,10
07/04/2023,22:20:33,44.580686,-123.27434,,
07/04/2023,22:21:02,44.580686,-123.27434,75.9,10
07/04/2023,22:21:32,44.58067,-123.274335,,8
07/04/2023,22:22:02,44.580671,-123.27434,,8
07/04/2023,22:22:32,44.580671,-123.27434,75.1,10
07/04/2023,22:23:03,44.580658,-123.274331,,8
07/04/2023,22:23:33,44.580656,-123.274333,75.1,10
07/04/2023,22:24:03,44.580643,-123.274333,,8
07/04/2023,22:24:33,44.580633,-123.274331,,8
07/04/2023,22:25:03,44.580633,-123.274331,,8
07/04/2023,22:25:33,44.580626,-123.274336,,8
07/04/2023,22:26:02,44.580626,-123.274335,75.3,11
07/04/2023,22:26:32,44.580634,-123.274326,,8
07/04/2023,22:27:02,44.58063,-123.274335,,8
07/04/2023,22:27:32,44.580636,-123.274331,,
07/04/2023,22:28:03,44.580636,-123.274331,75.3,12
07/04/2023,22:28:33,44.580653,-123.274326,,8
07/04/2023,22:29:02,44.580663,-123.274323,75.1,11
07/04/2023,22:29:33,44.58067,-123.274315,,8
07/04/2023,22:30:02,44.580678,-123.274303,,8
07/04/2023,22:30:32,44.580685,-123.27431,,8
07/04/2023,22:31:02,44.580685,-123.274308,75.4,12
07/04/2023,22:31:32,44.580676,-123.274301,,8
07/04/2023,22:32:03,44.580676,-123.2743,75.4,12
07/04/2023,22:32:33,44.580668,-123.274298,,8
07/04/2023,22:33:03,44.580668,-123.274298,75.5,12
07/04/2023,22:33:33,44.580683,-123.274296,,
07/04/2023,22:34:02,44.580683,-123.274296,75.4,11
07/04/2023,22:34:33,44.580686,-123.274293,,8
07/04/2023,22:35:02,44.580686,-123.274293,75.7,11
07/04/2023,22:35:32,44.580711,-123.274291,,8
07/04/2023,22:36:02,44.580711,-123.274291,75.0,9
07/04/2023,22:36:32,44.580721,-123.274343,,8
07/04/2023,22:37:03,44.580721,-123.274361,,8
07/04/2023,22:37:35,44.580718,-123.274361,74.7,11
07/04/2023,22:38:03,44.580718,-123.274365,75.0,12
07/04/2023,22:38:33,44.580718,-123.274368,,8
07/04/2023,22:39:03,44.580718,-123.274368,74.8,10
07/04/2023,22:39:33,44.58073,-123.274363,,8
07/04/2023,22:40:02,44.58073,-123.274356,,8
07/04/2023,22:40:32,44.58073,-123.274356,74.8,11
07/04/2023,22:41:02,44.580708,-123.274326,,8
07/04/2023,22:41:32,44.58071,-123.274326,74.4,11
07/04/2023,22:42:03,44.580701,-123.27432,,8
07/04/2023,22:42:33,44.580701,-123.274325,75.0,11
07/04/2023,22:43:03,44.5807,-123.274341,,8
07/04/2023,22:43:32,44.580698,-123.274341,75.2,11
07/04/2023,22:44:02,44.580651,-123.274348,,8
07/04/2023,22:44:32,44.580653,-123.274348,76.0,11
07/04/2023,22:45:03,44.580673,-123.274366,77.0,8
07/04/2023,22:45:33,44.580655,-123.274341,,8
07/04/2023,22:46:03,44.580655,-123.274343,76.6,8
07/04/2023,22:46:33,44.580601,-123.274351,,8
07/04/2023,22:47:03,44.580606,-123.274351,74.7,9
07/04/2023,22:47:33,44.580628,-123.274355,,8
07/04/2023,22:48:03,44.580665,-123.274373,73.8,10
07/04/2023,22:48:33,44.58068,-123.27438,,8
07/04/2023,22:49:03,44.580668,-123.27435,,8
07/04/2023,22:49:32,44.580651,-123.27435,,
07/04/2023,22:50:02,44.580651,-123.27435,74.4,11
07/04/2023,22:50:33,44.580653,-123.274428,,8
07/04/2023,22:51:02,44.580676,-123.274428,,8
07/04/2023,22:51:32,44.580683,-123.274398,,8
07/04/2023,22:52:02,44.580685,-123.274396,73.6,11
07/04/2023,22:52:32,44.58068,-123.274386,,8
07/04/2023,22:53:03,44.580671,-123.274355,,8
07/04/2023,22:53:33,44.580671,-123.274351,73.4,8
07/04/2023,22:54:03,44.580678,-123.274358,,7
07/04/2023,22:54:33,44.580695,-123.27437,,7
07/04/2023,22:55:02,44.580695,-123.274371,73.8,9
07/04/2023,22:55:33,44.580686,-123.274353,,7
07/04/2023,22:56:02,44.580674,-123.274396,,
07/04/2023,22:56:32,44.580673,-123.274391,73.9,11
07/04/2023,22:57:03,44.580668,-123.274338,,7
07/04/2023,22:57:33,44.580668,-123.27434,74.0,10
07/04/2023,22:58:03,44.580656,-123.274326,,8
07/04/2023,22:58:33,44.580655,-123.274328,73.7,10
07/04/2023,22:59:02,44.580634,-123.274303,,
07/04/2023,22:59:32,44.580638,-123.274293,,8
07/04/2023,23:00:02,44.580651,-123.274331,75.0,11
07/04/2023,23:00:32,44.580634,-123.274273,,8
07/04/2023,23:01:02,44.580571,-123.274235,,8
07/04/2023,23:01:32,44.580573,-123.274231,77.5,10
07/04/2023,23:02:03,44.580625,-123.274311,,8
07/04/2023,23:02:33,44.580626,-123.27431,79.4,9
07/04/2023,23:03:02,44.580646,-123.274373,,
07/04/2023,23:03:32,44.580646,-123.274375,79.2,10
07/04/2023,23:04:02,44.58065,-123.274421,,8
07/04/2023,23:04:32,44.58065,-123.274418,79.0,11
07/04/2023,23:05:03,44.580668,-123.274416,,8
07/04/2023,23:05:33,44.580668,-123.274418,79.3,11
07/04/2023,23:06:02,44.580678,-123.274391,79.0,12
07/04/2023,23:06:33,44.580655,-123.274408,,8
07/04/2023,23:07:02,44.58067,-123.274421,,
07/04/2023,23:07:32,44.58067,-123.274418,79.9,13
07/04/2023,23:08:03,44.580676,-123.274418,,8
07/04/2023,23:08:33,44.580678,-123.274426,79.2,11
07/04/2023,23:09:03,44.580686,-123.274461,79.0,10
07/04/2023,23:09:33,44.580665,-123.27445,77.6,10
07/04/2023,23:10:02,44.580665,-123.27443,,
07/04/2023,23:10:32,44.580668,-123.27443,77.4,12
07/04/2023,23:11:02,44.580721,-123.274471,76.0,12
07/04/2023,23:11:32,44.580713,-123.274448,76.2,11
07/04/2023,23:12:03,44.580686,-123.274365,,
07/04/2023,23:12:33,44.580686,-123.274363,77.0,13
07/04/2023,23:13:02,44.580628,-123.274283,,9
07/04/2023,23:13:33,44.580641,-123.274311,,9
07/04/2023,23:14:02,44.580631,-123.274353,,9
07/04/2023,23:14:33,44.580651,-123.274385,,9
07/04/2023,23:15:02,44.580651,-123.274386,80.0,13
07/04/2023,23:15:32,44.58069,-123.274436,,10
07/04/2023,23:16:02,44.58069,-123.274436,79.5,12
07/04/2023,23:16:32,44.580711,-123.274408,,10
07/04/2023,23:17:02,44.580713,-123.27441,78.8,12
07/04/2023,23:17:32,44.580745,-123.27442,,10
07/04/2023,23:18:03,44.580748,-123.274433,,10
07/04/2023,23:18:33,44.580745,-123.274405,,10
07/04/2023,23:19:03,44.580724,-123.274366,79.1,12
07/04/2023,23:19:33,44.580703,-123.274366,,10
07/04/2023,23:20:03,44.580705,-123.274366,79.4,12
07/04/2023,23:20:33,44.580711,-123.27445,77.6,12
07/04/2023,23:21:02,44.580716,-123.274451,,
07/04/2023,23:21:32,44.580715,-123.274453,77.9,12
07/04/2023,23:22:03,44.580741,-123.274499,,10
07/04/2023,23:22:33,44.580746,-123.274493,,10
07/04/2023,23:23:03,44.580743,-123.274498,78.1,12
07/04/2023,23:23:33,44.580733,-123.274523,,10
07/04/2023,23:24:03,44.58073,-123.274518,77.8,11
07/04/2023,23:24:33,44.580706,-123.274451,78.8,12
07/04/2023,23:25:02,44.58071,-123.274413,,10
07/04/2023,23:25:32,44.580711,-123.274413,79.0,13
07/04/2023,23:26:02,44.580751,-123.274383,,10
07/04/2023,23:26:32,44.580761,-123.2744,81.4,10
07/04/2023,23:27:03,44.580766,-123.27444,,
07/04/2023,23:27:33,44.580768,-123.274443,81.6,11
07/04/2023,23:28:03,44.580809,-123.274515,,10
07/04/2023,23:28:32,44.58078,-123.274445,,10
07/04/2023,23:29:02,44.5808,-123.27442,,10
07/04/2023,23:29:32,44.580686,-123.274401,,10
07/04/2023,23:30:03,44.580636,-123.274393,,10
07/04/2023,23:30:33,44.580634,-123.274391,88.7,11
07/04/2023,23:31:03,44.580628,-123.27435,,10
07/04/2023,23:31:33,44.580628,-123.274348,87.6,11
07/04/2023,23:32:02,44.580683,-123.274306,,10
07/04/2023,23:32:32,44.58068,-123.274308,82.1,10
07/04/2023,23:33:03,44.580755,-123.274333,,10
07/04/2023,23:33:33,44.580755,-123.27433,74.0,11
07/04/2023,23:34:03,44.580791,-123.274351,,10
07/04/2023,23:34:33,44.580791,-123.274363,70.2,13
07/04/2023,23:35:02,44.58078,-123.274345,,10
07/04/2023,23:35:32,44.580768,-123.274346,,10
07/04/2023,23:36:02,44.580768,-123.274348,70.7,14
07/04/2023,23:36:32,44.580768,-123.274346,,10
07/04/2023,23:37:03,44.580768,-123.274346,69.7,15
07/04/2023,23:37:33,44.580696,-123.274386,,10
07/04/2023,23:38:03,44.580696,-123.274391,,10
07/04/2023,23:38:33,44.580703,-123.274373,,10
07/04/2023,23:39:03,44.580703,-123.27436,,10
07/04/2023,23:39:32,44.580708,-123.274361,,10
07/04/2023,23:40:02,44.580733,-123.274383,,10
07/04/2023,23:40:32,44.580728,-123.274383,,10
07/04/2023,23:41:02,44.580726,-123.274381,71.2,15
07/04/2023,23:41:32,44.580735,-123.274386,,9
07/04/2023,23:42:03,44.580724,-123.274365,,9
07/04/2023,23:42:33,44.580721,-123.274363,71.5,12
07/04/2023,23:43:03,44.580718,-123.274336,,9
07/04/2023,23:43:32,44.580716,-123.274336,71.9,13
07/04/2023,23:44:02,44.58074,-123.274378,,
07/04/2023,23:44:32,44.580738,-123.274376,71.3,13
07/04/2023,23:45:03,44.580763,-123.274373,,9
07/04/2023,23:45:33,44.58077,-123.27438,,9
07/04/2023,23:46:03,44.580786,-123.274368,,9
07/04/2023,23:46:33,44.580743,-123.274401,,9
07/04/2023,23:47:02,44.580743,-123.274401,72.5,14
07/04/2023,23:47:32,44.580756,-123.274381,,9
07/04/2023,23:48:02,44.580756,-123.274378,,9
07/04/2023,23:48:32,44.580758,-123.274378,72.7,12
07/04/2023,23:49:03,44.580745,-123.27433,,10
07/04/2023,23:49:33,44.580745,-123.274331,72.5,13
07/04/2023,23:50:03,44.580746,-123.274333,,10
07/04/2023,23:50:32,44.580716,-123.274353,74.6,14
07/04/2023,23:51:02,44.580705,-123.274341,75.5,14
07/04/2023,23:51:32,44.5807,-123.274346,76.0,14
07/04/2023,23:52:03,44.580703,-123.27433,,
07/04/2023,23:52:33,44.580701,-123.274328,75.9,14
07/04/2023,23:53:03,44.580715,-123.274293,,9
07/04/2023,23:53:33,44.580728,-123.274293,,9
07/04/2023,23:54:02,44.580751,-123.274341,77.0,11
07/04/2023,23:54:33,44.580758,-123.274353,,9
07/04/2023,23:55:02,44.580758,-123.274353,77.1,11
07/04/2023,23:55:32,44.580728,-123.274368,,9
07/04/2023,23:56:02,44.580706,-123.274405,,9
07/04/2023,23:56:32,44.580708,-123.274386,,9
07/04/2023,23:57:03,44.580728,-123.27437,,9
07/04/2023,23:57:33,44.580711,-123.274363,77.8,13
07/04/2023,23:58:03,44.580706,-123.274346,,9
07/04/2023,23:58:33,44.580718,-123.27435,,9
07/04/2023,23:59:03,44.580685,-123.274371,,9
07/04/2023,23:59:32,44.58068,-123.274371,,9
